time,cpu,ram
0.0,0.0,1.390625
0.2356429100036621,31.7,12.828125
0.4798910617828369,0.0,12.828125
0.71710205078125,0.0,12.828125
0.9413609504699707,0.0,12.828125
1.1883139610290527,0.0,12.828125
1.450692892074585,2.1,13.01171875
1.6813929080963135,0.0,13.01171875
4.110336065292358,99.75,76.19171875
6.415316104888916,101.08,76.34171875
8.359400033950806,0.0,13.015625
8.46946907043457,0.1,13.02734375
8.580625057220459,0.0,13.02734375
8.69099497795105,0.0,13.02734375
