time,cpu,ram
0.0,0.0,1.40234375
0.2627110481262207,28.6,12.5390625
0.4952812194824219,0.0,12.5390625
0.732403039932251,0.0,12.5390625
0.9628050327301025,0.0,12.5390625
1.1989262104034424,0.0,12.5390625
1.4514942169189453,0.2,12.54296875
1.700882911682129,1.9,12.78125
1.9716711044311523,0.0,12.78125
4.2797369956970215,100.17,75.94125
7.044022083282471,96.46,34.42125
9.357083082199097,100.42,77.85125
12.049928903579712,100.05,77.93125
