process,ncall,norecall,totaltime,cumulativetime,subcalls
/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py#2186(_get_nargs_pattern),7,7,1.3e-05,1.8e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py', 2046, '_match_argument'): (2, 2, 9e-06, 1.4e-05), ('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py', 2073, '<listcomp>'): (5, 5, 4e-06, 4e-06)}"
~#0(<method 'appendleft' of 'collections.deque' objects>),55,55,1.8999999999999998e-05,1.8999999999999998e-05,"{('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/jsonschema/validators.py', 85, 'iter_errors'): (26, 26, 6e-06, 6e-06), ('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/jsonschema/validators.py', 120, 'descend'): (29, 29, 1.3e-05, 1.3e-05)}"
<frozen importlib._bootstrap>#146(__enter__),1,1,4e-06,1.8999999999999998e-05,"{('<frozen importlib._bootstrap>', 958, '_find_and_load'): (1, 1, 4e-06, 1.8999999999999998e-05)}"
/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/functools.py#448(lru_cache),10,10,1.8e-05,1.8999999999999998e-05,"{('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/jsonschema/validators.py', 271, '__init__'): (10, 10, 1.8e-05, 1.8999999999999998e-05)}"
/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/subprocess.py#203(_cleanup),4,4,1.8999999999999998e-05,1.8999999999999998e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/subprocess.py', 586, '__init__'): (4, 4, 1.8999999999999998e-05, 1.8999999999999998e-05)}"
/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py#202(__init__),15,15,1.8999999999999998e-05,1.8999999999999998e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py', 157, '__init__'): (15, 15, 1.8999999999999998e-05, 1.8999999999999998e-05)}"
/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/sre_compile.py#378(<listcomp>),1,1,2.1e-05,2.1e-05,"{('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/sre_compile.py', 376, '_mk_bitmap'): (1, 1, 2.1e-05, 2.1e-05)}"
/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/boutiques/validator.py#51(outputGet),8,8,2e-06,2.2e-05,"{('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/boutiques/validator.py', 16, 'validate_descriptor'): (8, 8, 2e-06, 2.2e-05)}"
/Users/greg/code/gkiar/clowdr/env/clowdr/bin/../lib/python3.6/_collections_abc.py#676(items),5,5,1.1e-05,2.3e-05,"{('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/jsonschema/validators.py', 271, '__init__'): (5, 5, 1.1e-05, 2.3e-05)}"
/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/sre_parse.py#171(append),17,17,1.8e-05,2.3e-05,"{('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/sre_parse.py', 470, '_parse'): (17, 17, 1.8e-05, 2.3e-05)}"
/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/selectors.py#268(close),4,4,1.4999999999999999e-05,2.3e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/selectors.py', 201, '__exit__'): (4, 4, 1.4999999999999999e-05, 2.3e-05)}"
/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/multiprocessing/process.py#71(__init__),1,1,1.4e-05,2.3e-05,"{('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/memory_profiler.py', 197, '__init__'): (1, 1, 1.4e-05, 2.3e-05)}"
/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/jsonschema/_utils.py#178(unbool),89,89,2.3e-05,2.3e-05,"{('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/jsonschema/_utils.py', 202, '<genexpr>'): (75, 75, 1.9999999999999998e-05, 1.9999999999999998e-05), ('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/jsonschema/_utils.py', 205, '<genexpr>'): (8, 8, 2e-06, 2e-06), ('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/jsonschema/_utils.py', 191, 'uniq'): (6, 6, 1e-06, 1e-06)}"
~#0(<method 'lower' of 'str' objects>),130,130,2.4e-05,2.4e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/urllib/parse.py', 392, 'urlsplit'): (80, 80, 1.8999999999999998e-05, 1.8999999999999998e-05), ('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/locale.py', 345, '_replace_encoding'): (22, 22, 1e-06, 1e-06), ('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/locale.py', 379, 'normalize'): (22, 22, 3e-06, 3e-06), ('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/boutiques/localExec.py', 677, 'readInput'): (5, 5, 1e-06, 1e-06), ('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/boutiques/localExec.py', 743, '_replaceKeysInTemplate'): (1, 1, 0.0, 0.0)}"
~#0(<built-in method posix.getuid>),2,2,2.4e-05,2.4e-05,"{('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/boutiques/localExec.py', 210, 'execute'): (2, 2, 2.4e-05, 2.4e-05)}"
/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/enum.py#515(__new__),16,16,2.4e-05,2.4e-05,"{('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/enum.py', 265, '__call__'): (16, 16, 2.4e-05, 2.4e-05)}"
/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/sre_parse.py#285(tell),22,22,2.2e-05,2.4e-05,"{('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/sre_parse.py', 407, '_parse_sub'): (8, 8, 9.999999999999999e-06, 9.999999999999999e-06), ('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/sre_parse.py', 470, '_parse'): (14, 14, 1.2e-05, 1.4e-05)}"
~#0(<built-in method _locale.nl_langinfo>),7,7,2.4999999999999998e-05,2.4999999999999998e-05,"{('/Users/greg/code/gkiar/clowdr/env/clowdr/bin/../lib/python3.6/_bootlocale.py', 23, 'getpreferredencoding'): (7, 7, 2.4999999999999998e-05, 2.4999999999999998e-05)}"
~#0(<method 'fileno' of '_io.BufferedReader' objects>),12,12,2.4999999999999998e-05,2.4999999999999998e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/selectors.py', 20, '_fileobj_to_fd'): (12, 12, 2.4999999999999998e-05, 2.4999999999999998e-05)}"
/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/sre_compile.py#388(_simple),8,8,1.6e-05,2.4999999999999998e-05,"{('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/sre_compile.py', 64, '_compile'): (8, 8, 1.6e-05, 2.4999999999999998e-05)}"
/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/sre_parse.py#248(match),34,34,1.2e-05,2.4999999999999998e-05,"{('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/sre_parse.py', 407, '_parse_sub'): (8, 8, 2e-06, 2e-06), ('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/sre_parse.py', 470, '_parse'): (26, 26, 9.999999999999999e-06, 2.3e-05)}"
/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/psutil/_psosx.py#383(_get_pidtaskinfo),1,1,6e-06,2.4999999999999998e-05,"{('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/psutil/_common.py', 335, 'wrapper'): (1, 1, 6e-06, 2.4999999999999998e-05)}"
~#0(<built-in method posix.write>),1,1,2.6e-05,2.6e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/multiprocessing/connection.py', 365, '_send'): (1, 1, 2.6e-05, 2.6e-05)}"
/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/subprocess.py#753(__del__),4,4,2.3e-05,2.6e-05,"{('/Users/greg/code/gkiar/clowdr/clowdr/task.py', 158, 'execWrapper'): (1, 1, 1.4e-05, 1.4999999999999999e-05), ('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/boutiques/localExec.py', 210, 'execute'): (3, 3, 9e-06, 1.1e-05)}"
/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/jsonschema/_validators.py#309(required_draft4),12,12,1.4e-05,2.6e-05,"{('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/jsonschema/validators.py', 85, 'iter_errors'): (12, 12, 1.4e-05, 2.6e-05)}"
~#0(<method 'clear' of 'dict' objects>),12,12,2.7e-05,2.7e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/selectors.py', 268, 'close'): (4, 4, 8e-06, 8e-06), ('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/urllib/parse.py', 83, 'clear_cache'): (8, 8, 1.8999999999999998e-05, 1.8999999999999998e-05)}"
/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/socket.py#475(socketpair),1,1,8e-06,2.7e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/multiprocessing/connection.py', 501, 'Pipe'): (1, 1, 8e-06, 2.7e-05)}"
/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py#560(_metavar_formatter),15,15,2.4e-05,2.7e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py', 576, '_format_args'): (15, 15, 2.4e-05, 2.7e-05)}"
/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/psutil/__init__.py#552(is_running),1,1,6e-06,2.7e-05,"{('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/psutil/__init__.py', 278, 'wrapper'): (1, 1, 6e-06, 2.7e-05)}"
<frozen importlib._bootstrap>#493(_init_module_attrs),1,1,9.999999999999999e-06,2.8e-05,"{('<frozen importlib._bootstrap>', 553, 'module_from_spec'): (1, 1, 9.999999999999999e-06, 2.8e-05)}"
/Users/greg/code/gkiar/clowdr/env/clowdr/bin/../lib/python3.6/codecs.py#308(__init__),6,6,2.2e-05,2.8e-05,"{('~', 0, '<built-in method io.open>'): (6, 6, 2.2e-05, 2.8e-05)}"
/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/urllib/parse.py#83(clear_cache),4,4,9e-06,2.8e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/urllib/parse.py', 392, 'urlsplit'): (4, 4, 9e-06, 2.8e-05)}"
~#0(<method 'endswith' of 'str' objects>),143,143,2.9e-05,2.9e-05,"{('<frozen importlib._bootstrap_external>', 361, '_get_cached'): (1, 1, 1e-06, 1e-06), ('/Users/greg/code/gkiar/clowdr/env/clowdr/bin/../lib/python3.6/posixpath.py', 73, 'join'): (141, 141, 2.6e-05, 2.6e-05), ('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/boutiques/bosh.py', 47, 'execute'): (1, 1, 2e-06, 2e-06)}"
/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/selectors.py#201(__exit__),4,4,7e-06,2.9999999999999997e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/subprocess.py', 1455, '_communicate'): (3, 3, 4.9999999999999996e-06, 2.1e-05), ('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/multiprocessing/connection.py', 897, 'wait'): (1, 1, 2e-06, 9e-06)}"
/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/random.py#172(randrange),1,1,1.3e-05,3.1e-05,"{('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/random.py', 216, 'randint'): (1, 1, 1.3e-05, 3.1e-05)}"
<frozen importlib._bootstrap>#553(module_from_spec),1,1,1e-06,3.2e-05,"{('<frozen importlib._bootstrap>', 641, '_load_unlocked'): (1, 1, 1e-06, 3.2e-05)}"
<frozen importlib._bootstrap_external>#75(_path_stat),3,3,3e-06,3.2e-05,"{('<frozen importlib._bootstrap_external>', 85, '_path_is_mode_type'): (1, 1, 1e-06, 7e-06), ('<frozen importlib._bootstrap_external>', 840, 'path_stats'): (1, 1, 0.0, 6e-06), ('<frozen importlib._bootstrap_external>', 1233, 'find_spec'): (1, 1, 2e-06, 1.8999999999999998e-05)}"
/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/sre_parse.py#84(opengroup),4,4,2.4999999999999998e-05,3.2e-05,"{('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/sre_parse.py', 470, '_parse'): (4, 4, 2.4999999999999998e-05, 3.2e-05)}"
/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py#889(__init__),5,5,1.4e-05,3.2e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py', 1303, 'add_argument'): (5, 5, 1.4e-05, 3.2e-05)}"
/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py#1278(_registry_get),37,37,1.9999999999999998e-05,3.2e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py', 1303, 'add_argument'): (15, 15, 4.9999999999999996e-06, 9.999999999999999e-06), ('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py', 1476, '_pop_action_class'): (15, 15, 9e-06, 1.2e-05), ('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py', 2282, '_get_value'): (7, 7, 6e-06, 9.999999999999999e-06)}"
~#0(<built-in method posix.fspath>),90,90,3.2999999999999996e-05,3.2999999999999996e-05,"{('<frozen importlib._bootstrap_external>', 263, 'cache_from_source'): (2, 2, 0.0, 0.0), ('<frozen importlib._bootstrap_external>', 524, 'spec_from_file_location'): (1, 1, 1e-06, 1e-06), ('/Users/greg/code/gkiar/clowdr/env/clowdr/bin/../lib/python3.6/os.py', 792, 'fsencode'): (4, 4, 3e-06, 3e-06), ('/Users/greg/code/gkiar/clowdr/env/clowdr/bin/../lib/python3.6/posixpath.py', 62, 'isabs'): (10, 10, 2e-06, 2e-06), ('/Users/greg/code/gkiar/clowdr/env/clowdr/bin/../lib/python3.6/posixpath.py', 73, 'join'): (53, 53, 1.8e-05, 1.8e-05), ('/Users/greg/code/gkiar/clowdr/env/clowdr/bin/../lib/python3.6/posixpath.py', 102, 'split'): (1, 1, 1e-06, 1e-06), ('/Users/greg/code/gkiar/clowdr/env/clowdr/bin/../lib/python3.6/posixpath.py', 152, 'dirname'): (4, 4, 1e-06, 1e-06), ('/Users/greg/code/gkiar/clowdr/env/clowdr/bin/../lib/python3.6/posixpath.py', 329, 'normpath'): (5, 5, 1e-06, 1e-06), ('/Users/greg/code/gkiar/clowdr/env/clowdr/bin/../lib/python3.6/posixpath.py', 367, 'abspath'): (5, 5, 2e-06, 2e-06), ('/Users/greg/code/gkiar/clowdr/env/clowdr/bin/../lib/python3.6/posixpath.py', 382, 'realpath'): (5, 5, 4e-06, 4e-06)}"
/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/random.py#216(randint),1,1,2e-06,3.2999999999999996e-05,"{('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/boutiques/localExec.py', 210, 'execute'): (1, 1, 2e-06, 3.2999999999999996e-05)}"
/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py#1007(__init__),3,3,9.999999999999999e-06,3.2999999999999996e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py', 1303, 'add_argument'): (3, 3, 9.999999999999999e-06, 3.2999999999999996e-05)}"
~#0(<built-in method builtins.__build_class__>),1,1,3.2e-05,3.4e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/multiprocessing/popen_fork.py', 1, '<module>'): (1, 1, 3.2e-05, 3.4e-05)}"
/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/sre_parse.py#159(__len__),26,26,2.9999999999999997e-05,3.4e-05,"{('~', 0, '<built-in method builtins.len>'): (8, 8, 4e-06, 6e-06), ('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/sre_compile.py', 441, '_get_charset_prefix'): (2, 2, 1e-06, 1e-06), ('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/sre_parse.py', 470, '_parse'): (16, 16, 2.4999999999999998e-05, 2.7e-05)}"
~#0(<built-in method math.ceil>),1,1,3.4e-05,3.4e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/selectors.py', 365, 'select'): (1, 1, 3.4e-05, 3.4e-05)}"
/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py#2083(_parse_optional),13,13,2.3e-05,3.4e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py', 1771, '_parse_known_args'): (13, 13, 2.3e-05, 3.4e-05)}"
/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/multiprocessing/connection.py#365(_send),1,1,9e-06,3.5e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/multiprocessing/connection.py', 390, '_send_bytes'): (1, 1, 9e-06, 3.5e-05)}"
/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/subprocess.py#1337(_handle_exitstatus),4,4,2.8e-05,3.7e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/subprocess.py', 1403, 'wait'): (4, 4, 2.8e-05, 3.7e-05)}"
/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/psutil/_psosx.py#454(memory_info),1,1,4.9999999999999996e-06,3.7e-05,"{('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/psutil/_psosx.py', 327, 'wrapper'): (1, 1, 4.9999999999999996e-06, 3.7e-05)}"
/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/typing.py#1054(_abc_negative_cache_version),15,15,3.2999999999999996e-05,3.7e-05,"{('/Users/greg/code/gkiar/clowdr/env/clowdr/bin/../lib/python3.6/abc.py', 194, '__subclasscheck__'): (15, 15, 3.2999999999999996e-05, 3.7e-05)}"
~#0(<built-in method marshal.loads>),1,1,3.7999999999999995e-05,3.7999999999999995e-05,"{('<frozen importlib._bootstrap_external>', 485, '_compile_bytecode'): (1, 1, 3.7999999999999995e-05, 3.7999999999999995e-05)}"
/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py#831(__init__),7,7,2.7e-05,3.7999999999999995e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py', 1303, 'add_argument'): (7, 7, 2.7e-05, 3.7999999999999995e-05)}"
/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py#1424(_get_positional_kwargs),5,5,3.7999999999999995e-05,3.7999999999999995e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py', 1303, 'add_argument'): (5, 5, 3.7999999999999995e-05, 3.7999999999999995e-05)}"
~#0(<method 'setdefault' of 'dict' objects>),160,160,3.9e-05,3.9e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py', 1274, 'register'): (136, 136, 2.8e-05, 2.8e-05), ('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py', 1529, '__init__'): (24, 24, 1.1e-05, 1.1e-05)}"
~#0(<method 'add' of 'set' objects>),185,185,3.9e-05,3.9e-05,"{('/Users/greg/code/gkiar/clowdr/env/clowdr/bin/../lib/python3.6/_weakrefset.py', 20, '__enter__'): (63, 63, 1.1e-05, 1.1e-05), ('/Users/greg/code/gkiar/clowdr/env/clowdr/bin/../lib/python3.6/_weakrefset.py', 81, 'add'): (64, 64, 7e-06, 7e-06), ('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/subprocess.py', 1200, '_execute_child'): (4, 4, 1e-06, 1e-06), ('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py', 1818, 'take_action'): (14, 14, 4.9999999999999996e-06, 4.9999999999999996e-06), ('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/psutil/__init__.py', 862, 'children'): (1, 1, 0.0, 0.0), ('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/multiprocessing/process.py', 95, 'start'): (1, 1, 1e-06, 1e-06), ('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/jsonschema/_utils.py', 142, 'flatten'): (38, 38, 1.4e-05, 1.4e-05)}"
/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/sre_compile.py#376(_mk_bitmap),1,1,1.4e-05,3.9e-05,"{('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/sre_compile.py', 250, '_optimize_charset'): (1, 1, 1.4e-05, 3.9e-05)}"
/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py#1476(_pop_action_class),15,15,2.2e-05,3.9e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py', 1303, 'add_argument'): (15, 15, 2.2e-05, 3.9e-05)}"
/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/psutil/__init__.py#1035(memory_info),1,1,1e-06,3.9e-05,"{('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/psutil/_common.py', 335, 'wrapper'): (1, 1, 1e-06, 3.9e-05)}"
~#0(<method 'dump' of '_pickle.Pickler' objects>),1,1,3.9e-05,3.9e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/multiprocessing/reduction.py', 48, 'dumps'): (1, 1, 3.9e-05, 3.9e-05)}"
~#0(<built-in method _struct.unpack>),3,3,3.9999999999999996e-05,3.9999999999999996e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/multiprocessing/connection.py', 406, '_recv_bytes'): (3, 3, 3.9999999999999996e-05, 3.9999999999999996e-05)}"
/Users/greg/code/gkiar/clowdr/env/clowdr/bin/../lib/python3.6/_bootlocale.py#23(getpreferredencoding),7,7,1.6e-05,4.1e-05,"{('~', 0, '<built-in method io.open>'): (7, 7, 1.6e-05, 4.1e-05)}"
/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py#2282(_get_value),7,7,2.9999999999999997e-05,4.1e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py', 2275, '<listcomp>'): (1, 1, 6e-06, 8e-06), ('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/argparse.py', 2230, '_get_values'): (6, 6, 2.4e-05, 3.2999999999999996e-05)}"
~#0(<method 'encode' of 'str' objects>),64,64,4.2e-05,4.2e-05,"{('/Users/greg/code/gkiar/clowdr/env/clowdr/bin/../lib/python3.6/os.py', 740, 'encode'): (60, 60, 3.7e-05, 3.7e-05), ('/Users/greg/code/gkiar/clowdr/env/clowdr/bin/../lib/python3.6/os.py', 792, 'fsencode'): (4, 4, 4.9999999999999996e-06, 4.9999999999999996e-06)}"
<frozen importlib._bootstrap>#989(_handle_fromlist),11,11,1.4999999999999999e-05,4.2e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/multiprocessing/context.py', 59, 'Pipe'): (1, 1, 3e-06, 4.9999999999999996e-06), ('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/multiprocessing/context.py', 274, '_Popen'): (1, 1, 0.0, 2e-06), ('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/boutiques/localExec.py', 748, 'escape_string'): (4, 4, 3e-06, 7e-06), ('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/boutiques/bosh.py', 32, 'validate'): (1, 1, 1e-06, 3e-06), ('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/boutiques/bosh.py', 47, 'execute'): (1, 1, 0.0, 2e-06), ('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/boutiques/bosh.py', 236, 'invocation'): (1, 1, 1e-06, 3e-06), ('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/multiprocessing/popen_fork.py', 44, 'wait'): (1, 1, 4.9999999999999996e-06, 1.7e-05), ('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/multiprocessing/popen_fork.py', 1, '<module>'): (1, 1, 2e-06, 3e-06)}"
~#0(<method 'count' of 'list' objects>),194,194,4.2999999999999995e-05,4.2999999999999995e-05,"{('/usr/local/Cellar/python3/3.6.2/Frameworks/Python.framework/Versions/3.6/lib/python3.6/subprocess.py', 798, 'communicate'): (3, 3, 1e-06, 1e-06), ('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/boutiques/validator.py', 44, '<listcomp>'): (189, 189, 4.2e-05, 4.2e-05), ('/Users/greg/code/gkiar/clowdr/env/clowdr/lib/python3.6/site-packages/boutiques/validator.py', 268, '<listcomp>'): (2, 2, 0.0, 0.0)}"
